,UNDER_CONSTRUCTION,RERA,BHK_NO,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,area,TARGET(PRICE_IN_LACS),PRICE_IN_LACS,POSTED_BY Dealer,POSTED_BY Owner,BHK_OR_RK,city_tier tier2,city_tier tier3,ADDRESS
199,0,0,4,2200.0,1,1,21.17,72.83,7.696212639346407,110.0,4.700480365792417,0.0,1.0,0,1.0,0.0,231
200,0,0,3,1757.188498,1,1,40.67197199,-86.15292909,7.4714703664394095,77.0,4.343805421853684,1.0,0.0,0,0.0,0.0,134
201,0,1,2,1087.885617,1,1,19.239813,72.962722,6.991991290455368,140.0,4.941642422609304,1.0,0.0,0,0.0,0.0,158
202,0,0,2,1199.862873,1,1,12.880993,77.557654,7.089962556746492,70.0,4.248495242049359,0.0,1.0,0,0.0,0.0,21
203,0,0,2,1265.035255,1,1,13.033421,77.603954,7.142855270338489,61.0,4.110873864173311,0.0,1.0,0,0.0,0.0,21
204,0,0,2,676.0453302,1,1,22.301625,88.242147,6.516260130303652,17.3,2.8507065015037334,1.0,0.0,0,0.0,0.0,134
205,0,0,2,800.0,1,1,28.678014,77.38296,6.684611727667927,42.0,3.7376696182833684,0.0,1.0,0,1.0,0.0,78
206,0,0,2,750.0750075,1,1,22.486821,88.233267,6.620173211529689,25.0,3.2188758248682006,0.0,1.0,0,0.0,0.0,134
207,0,1,2,1500.0,1,0,13.086769,80.191135,7.313220387090301,150.0,5.0106352940962555,1.0,0.0,0,0.0,0.0,49
208,0,0,3,1814.285714,1,1,20.257483,85.780142,7.503447123233889,88.9,4.487512142519859,1.0,0.0,0,1.0,0.0,42
209,0,1,3,1195.652174,1,1,24.69028,78.41889,7.0864470677982405,110.0,4.700480365792417,1.0,0.0,0,0.0,1.0,142
210,0,0,3,1395.032324,1,1,26.900926,75.775927,7.24067286531318,41.0,3.713572066704308,1.0,0.0,0,1.0,0.0,78
211,0,0,2,850.1594049,1,1,19.696531,72.767746,6.745423867078309,24.0,3.1780538303479458,0.0,1.0,0,0.0,1.0,179
212,0,0,2,909.4339623,1,1,12.957707,80.18367099999999,6.812822386525989,48.2,3.8753590210565547,1.0,0.0,0,0.0,0.0,49
213,1,0,2,910.0937672,0,1,25.248438,83.014116,6.81354763508167,33.0,3.4965075614664802,0.0,1.0,0,1.0,0.0,245
214,0,0,3,1850.070303,1,1,12.96991,77.59796,7.5229789189719485,250.0,5.521460917862246,1.0,0.0,0,0.0,0.0,21
215,0,1,3,2069.857697,1,1,28.546788,77.37849399999999,7.6352351384857124,160.0,5.075173815233827,1.0,0.0,0,1.0,0.0,172
216,0,1,2,820.0082001000001,1,1,19.18,72.96333,6.709314340330249,140.0,4.941642422609304,1.0,0.0,0,0.0,0.0,158
217,0,0,2,1241.8075199999998,1,1,23.182972,72.611485,7.124323274638016,36.0,3.58351893845611,1.0,0.0,0,0.0,1.0,76
218,0,1,3,1014.120668,1,0,18.5438,73.9438,6.921777179043342,79.0,4.3694478524670215,1.0,0.0,0,0.0,0.0,148
219,0,0,4,2302.158273,1,1,30.697795000000003,76.714722,7.7416023414795925,160.0,5.075173815233827,1.0,0.0,0,0.0,1.0,155
220,0,0,2,900.0782677000001,1,1,24.69028,78.41889,6.802481723654263,69.0,4.23410650459726,1.0,0.0,0,0.0,1.0,142
221,1,0,2,898.5074627,0,0,26.154874,91.670312,6.800735011920897,30.1,3.40452517175483,0.0,0.0,0,1.0,0.0,86
222,0,0,3,2235.294118,1,1,26.91667,75.86667,7.712128094810201,190.0,5.247024072160486,1.0,0.0,0,1.0,0.0,105
223,0,0,3,1350.0,1,1,28.5679,77.3679,7.2078598714324755,81.0,4.394449154672439,1.0,0.0,0,1.0,0.0,172
224,0,1,2,1100.110011,1,1,18.485487,73.80377299999999,7.003165463785796,70.0,4.248495242049359,1.0,0.0,0,0.0,0.0,192
225,0,1,1,612.1199755,1,1,12.8356,80.1682,6.416928301698003,30.0,3.4011973816621555,1.0,0.0,0,0.0,0.0,49
226,0,0,2,1100.352113,1,1,20.892133,77.741664,7.003385510291787,25.0,3.2188758248682006,0.0,1.0,0,1.0,0.0,9
227,0,1,5,5194.805195,1,1,28.522931,77.357078,8.555414404273936,400.0,5.991464547107982,1.0,0.0,0,1.0,0.0,172
228,0,0,3,1475.2567689999998,1,1,28.506454,77.40956800000001,7.296587334301603,79.0,4.3694478524670215,1.0,0.0,0,1.0,0.0,172
229,0,1,4,2780.191138,1,1,28.558047,77.392752,7.9302749589974475,160.0,5.075173815233827,1.0,0.0,0,1.0,0.0,172
230,1,0,1,300.0260892,0,0,24.69028,78.41889,5.703869434875052,11.5,2.4423470353692043,0.0,0.0,0,0.0,1.0,142
231,0,0,2,1000.0,1,1,17.7,83.25,6.907755278982137,50.0,3.912023005428146,0.0,1.0,0,1.0,0.0,249
232,0,0,2,1532.720245,1,1,19.1615,72.8731,7.334799373634271,230.0,5.438079308923196,1.0,0.0,0,0.0,0.0,158
233,1,1,2,995.8314034,0,0,22.311323,73.121275,6.90357796956141,21.5,3.068052935133617,1.0,0.0,0,1.0,0.0,242
234,0,0,3,1646.706587,1,0,28.406794,76.936447,7.406532564337407,110.0,4.700480365792417,1.0,0.0,0,1.0,0.0,85
235,0,0,4,2350.965575,1,1,30.664299,76.817624,7.762581405727632,56.0,4.02535169073515,1.0,0.0,0,0.0,1.0,155
236,0,0,3,534.061239,1,1,28.34532,77.299035,6.280510512160253,45.0,3.8066624897703196,0.0,1.0,0,1.0,0.0,72
237,1,1,2,1100.0,0,1,19.218498,72.992114,7.003065458786462,110.0,4.700480365792417,1.0,0.0,0,0.0,0.0,158
238,0,0,3,1968.888889,1,1,26.16667,91.76667,7.585224646879286,88.6,4.484131857611035,1.0,0.0,0,1.0,0.0,86
239,0,1,3,2196.354052,1,1,28.536585,77.383669,7.694554015499138,100.0,4.605170185988092,1.0,0.0,0,1.0,0.0,172
240,0,1,4,2400.0,1,1,22.281215,70.789479,7.783224016336037,300.0,5.703782474656201,1.0,0.0,0,0.0,0.0,158
241,0,0,2,1650.252861,1,1,18.49667,73.94167,7.408683804244093,62.0,4.127134385045092,1.0,0.0,0,0.0,0.0,192
242,1,1,2,632.0572844999999,0,0,19.402549,72.85441800000001,6.448980030070944,45.9,3.8264651170664994,1.0,0.0,0,0.0,0.0,158
243,0,0,2,1034.965035,1,1,26.882832,81.033767,6.942122922520128,37.0,3.6109179126442243,0.0,1.0,0,1.0,0.0,144
244,0,0,2,965.0439631,1,1,18.96,72.82,6.872173657917849,90.0,4.499809670330265,1.0,0.0,0,0.0,0.0,148
245,1,1,2,600.5495224,0,0,24.69028,78.41889,6.397845106729181,45.9,3.8264651170664994,0.0,0.0,0,0.0,1.0,142
246,0,0,2,984.8484848,1,1,19.255098,72.9815265,6.892487806802118,130.0,4.867534450455582,1.0,0.0,0,0.0,0.0,158
247,0,0,3,1700.060716,1,1,19.05871,72.89969,7.438419244700649,420.0,6.040254711277414,1.0,0.0,0,0.0,0.0,158
248,0,1,1,546.0145603999999,1,0,19.18,72.96333,6.302645642788604,58.5,4.069026754237811,1.0,0.0,0,0.0,0.0,158
249,0,0,2,1195.499297,1,1,22.55,72.9,7.086319198859729,17.0,2.833213344056216,1.0,0.0,0,0.0,1.0,12
250,1,1,3,1677.4685470000002,0,1,18.914541,72.818211,7.425041118744571,220.0,5.393627546352362,1.0,0.0,0,0.0,0.0,158
251,0,1,3,1699.716714,1,1,28.629811,77.434197,7.438216877334987,48.0,3.871201010907891,1.0,0.0,0,1.0,0.0,78
252,0,0,2,1075.027996,1,1,28.602325,77.40199399999999,6.980101983013354,48.0,3.871201010907891,1.0,0.0,0,1.0,0.0,172
253,1,1,1,485.790072,0,0,19.222101,72.988231,6.185776579965669,64.1,4.160444363926624,1.0,0.0,0,0.0,0.0,158
254,0,0,2,929.8998569,1,1,12.919423,77.522774,6.835076899596625,52.0,3.9512437185814275,0.0,1.0,0,0.0,0.0,21
255,0,0,3,1438.021283,1,1,19.124896,72.89350300000001,7.271023338588713,600.0,6.396929655216146,1.0,0.0,0,0.0,1.0,142
256,0,0,5,5299.954894,1,1,12.91668,77.59196,8.575453588937961,470.0,6.152732694704104,1.0,0.0,0,0.0,0.0,21
257,0,1,2,1020.181859,1,1,13.055985,77.622157,6.92773618352324,46.0,3.828641396489095,1.0,0.0,0,0.0,0.0,21
258,0,0,2,1070.135002,1,1,28.6423,77.3445,6.975540089590633,65.0,4.174387269895637,0.0,1.0,0,1.0,0.0,78
259,0,0,2,2400.384061,1,1,13.603543,79.460402,7.783384028950002,50.0,3.912023005428146,0.0,1.0,0,0.0,1.0,238
260,0,0,3,1767.388826,1,1,17.546483,78.480303,7.477258496782601,77.5,4.350277936359301,0.0,1.0,0,0.0,1.0,217
261,1,1,1,524.0,0,0,18.6182,73.7447,6.261491684321042,26.2,3.265759410767051,0.0,0.0,0,0.0,0.0,192
262,1,1,2,923.7875289,0,1,28.359199,76.836683,6.828482098121879,120.0,4.787491742782046,1.0,0.0,0,1.0,0.0,85
263,0,0,3,1657.275439,1,1,12.9223,77.5532,7.412930231131913,100.0,4.605170185988092,1.0,0.0,0,0.0,0.0,21
264,0,0,2,680.0,1,1,19.1759,72.9522,6.522092798170152,170.0,5.135798437050262,1.0,0.0,0,0.0,1.0,142
265,0,0,2,1100.478469,1,1,22.3301,73.1611,7.003500336031825,23.0,3.1354942159291497,0.0,1.0,0,1.0,0.0,242
266,0,1,3,1701.6949149999998,1,0,21.152442,81.090184,7.439380042184644,50.2,3.9160150266976834,1.0,0.0,0,1.0,0.0,197
267,0,0,1,451.0309278,1,1,28.689982,77.339807,6.111535913204663,14.0,2.6390573296152584,0.0,1.0,0,1.0,0.0,78
268,0,0,3,2727.8562260000003,1,1,22.54111,88.33778000000001,7.911271314495318,85.0,4.442651256490317,1.0,0.0,0,0.0,0.0,134
269,0,0,2,1000.0,1,1,18.116670000000003,83.41667,6.907755278982137,30.0,3.4011973816621555,0.0,1.0,0,0.0,1.0,251
270,0,0,3,1790.1897600000002,1,1,28.388225,76.946376,7.4900769043891975,100.0,4.605170185988092,1.0,0.0,0,1.0,0.0,85
271,0,0,2,1100.352113,1,1,22.598675,88.438512,7.003385510291787,25.0,3.2188758248682006,0.0,1.0,0,0.0,0.0,134
272,0,1,2,1232.162459,1,1,28.381971000000004,77.347688,7.116526001471327,44.9,3.8044377947482086,1.0,0.0,0,1.0,0.0,72
273,0,0,1,497.988891,1,1,26.137220000000003,91.62778,6.210577769546927,26.0,3.258096538021482,1.0,0.0,0,1.0,0.0,86
274,0,0,3,1726.017442,1,1,12.995285,77.766797,7.453571977038432,95.0,4.553876891600541,0.0,1.0,0,0.0,0.0,21
275,1,1,3,1320.052802,0,1,18.5438,73.9438,7.185427016295529,110.0,4.700480365792417,1.0,0.0,0,0.0,0.0,192
276,0,0,2,990.0990099,1,1,21.250076,81.660749,6.897804948127969,25.0,3.2188758248682006,0.0,1.0,0,1.0,0.0,197
277,0,0,1,675.0441375,1,1,24.69028,78.41889,6.514778077623658,65.0,4.174387269895637,1.0,0.0,0,0.0,1.0,142
278,0,0,2,674.0361283,1,1,10.5339,76.2085,6.513283712294719,25.0,3.2188758248682006,0.0,1.0,0,1.0,0.0,236
279,0,0,1,775.1114886,1,1,28.543278000000004,77.358896,6.653006875265092,36.5,3.597312260588446,1.0,0.0,0,1.0,0.0,172
280,0,0,2,718.1042049,1,1,19.12,72.91,6.576614690690271,180.0,5.19295685089021,1.0,0.0,0,0.0,1.0,142
281,1,1,4,3200.0,0,1,28.429614,77.481711,8.070906088787819,180.0,5.19295685089021,1.0,0.0,0,1.0,0.0,172
282,0,1,2,945.1795841,1,1,24.586021,80.78740400000001,6.85137494552383,30.0,3.4011973816621555,0.0,1.0,0,0.0,1.0,216
283,0,1,2,1089.028042,1,1,20.07911,73.911636,6.993040872830997,160.0,5.075173815233827,1.0,0.0,0,0.0,0.0,148
284,0,1,2,942.1518749,1,1,12.96991,77.59796,6.8481664875893395,50.0,3.912023005428146,1.0,0.0,0,0.0,0.0,21
285,0,0,2,1370.0,1,1,19.980678,79.297436,7.222566018822171,82.2,4.409155302062135,1.0,0.0,0,1.0,0.0,105
286,0,0,2,1265.111049,1,1,9.90708,78.102316,7.142915183079427,90.0,4.499809670330265,0.0,1.0,0,1.0,0.0,147
287,0,0,3,1394.31121,1,1,24.69028,78.41889,7.240155816045296,100.0,4.605170185988092,1.0,0.0,0,0.0,1.0,142
288,1,0,2,800.0,0,1,12.80009,77.71181999999999,6.684611727667927,27.0,3.295836866004329,1.0,0.0,0,0.0,0.0,21
289,1,1,3,1505.144771,0,1,30.662283,76.822397,7.316644365912174,62.9,4.141546163706395,1.0,0.0,0,1.0,0.0,47
290,0,0,3,1067.270375,1,1,25.232239,71.392013,6.972859616577881,33.0,3.4965075614664802,0.0,1.0,0,1.0,0.0,223
291,0,0,3,1400.059577,1,1,12.913771,77.768321,7.244270069697912,94.0,4.543294782270004,0.0,1.0,0,0.0,0.0,21
292,0,0,1,728.9473684,1,1,26.807408,75.83865899999999,6.591601532420163,27.7,3.3214324131932926,1.0,0.0,0,1.0,0.0,105
293,0,1,3,1293.103448,1,0,26.900926,75.775927,7.1648003817586945,37.5,3.624340932976365,1.0,0.0,0,1.0,0.0,78
294,1,1,3,106469.0027,0,0,24.69028,78.41889,11.575609167306952,9480.0,9.156939595249067,0.0,0.0,0,0.0,1.0,142
295,0,0,3,2939.624633,1,1,28.403138,77.070052,7.9860371763311315,390.0,5.966146739123692,1.0,0.0,0,1.0,0.0,85
296,0,1,2,1431.068385,1,1,30.661104,76.746082,7.266176566674586,65.5,4.182050142641207,1.0,0.0,0,0.0,1.0,155
297,0,0,3,1350.063532,1,1,12.96991,77.59796,7.207906931065894,85.0,4.442651256490317,0.0,1.0,0,0.0,0.0,21
298,0,0,1,750.1630789,1,1,21.189685,72.841062,6.620290621427357,23.0,3.1354942159291497,0.0,1.0,0,1.0,0.0,231
299,0,1,3,1170.074459,1,1,24.69028,78.41889,7.064822665937792,99.0,4.59511985013459,1.0,0.0,0,0.0,1.0,142
300,0,0,2,1121.076233,1,1,24.69028,78.41889,7.0220444252202645,45.0,3.8066624897703196,0.0,1.0,0,0.0,1.0,142
301,0,0,4,1904.761905,1,1,30.714837,76.751896,7.5521122954976505,100.0,4.605170185988092,1.0,0.0,0,1.0,0.0,47
302,0,0,4,7054.132801999999,1,1,28.388225,76.946376,8.86136893710021,460.0,6.131226489483141,1.0,0.0,0,1.0,0.0,85
303,0,0,2,950.0285009,1,1,19.1758,72.8643,6.856491985091935,150.0,5.0106352940962555,1.0,0.0,0,0.0,0.0,148
304,0,0,2,969.9321048,1,1,12.852041,77.616315,6.877226073996114,40.0,3.6888794541139363,0.0,1.0,0,0.0,0.0,21
305,0,0,1,636.0078278,1,1,19.038205,73.06612,6.455210871126016,52.0,3.9512437185814275,1.0,0.0,0,0.0,0.0,158
306,0,0,4,4578.507945,1,1,12.929162,77.629041,8.429128447830763,340.0,5.8289456176102075,1.0,0.0,0,0.0,0.0,21
307,0,0,1,700.0259269,1,1,18.5823,73.983,6.55111737278607,27.0,3.295836866004329,0.0,1.0,0,0.0,0.0,192
308,0,0,3,1859.637775,1,1,19.218498,72.992114,7.5281370031183945,230.0,5.438079308923196,1.0,0.0,0,0.0,1.0,142
309,0,0,3,1700.1866059999998,1,1,31.097061,77.15489699999999,7.43849329225551,82.0,4.406719247264253,0.0,1.0,0,1.0,0.0,218
310,0,0,3,1847.187238,1,0,28.397468,76.945489,7.521419349181426,110.0,4.700480365792417,1.0,0.0,0,1.0,0.0,85
311,0,1,1,509.5541401,1,0,18.966114,73.148278,6.23353610825396,40.0,3.6888794541139363,1.0,0.0,0,0.0,0.0,148
312,0,0,3,1427.424391,1,1,22.56972,88.36972,7.263626974102897,160.0,5.075173815233827,1.0,0.0,0,0.0,0.0,134
313,0,0,2,715.0518413,1,1,26.532207,75.520538,6.572355045380309,20.0,2.995732273553991,0.0,1.0,0,1.0,0.0,105
314,0,0,3,1393.214227,1,1,19.062322,72.88075400000001,7.239368750182457,85.0,4.442651256490317,0.0,1.0,0,0.0,0.0,21
315,0,0,2,900.3215434,1,1,30.768683000000003,76.650876,6.802751969962867,22.4,3.109060958860994,0.0,1.0,0,0.0,1.0,155
316,0,0,2,1000.0,1,1,19.18,72.96333,6.907755278982137,120.0,4.787491742782046,1.0,0.0,0,0.0,0.0,158
317,0,0,2,800.0,1,1,26.209302,78.194369,6.684611727667927,35.0,3.5553480614894135,0.0,1.0,0,1.0,0.0,87
318,1,0,1,445.0304928000001,0,1,20.084522,72.900306,6.098142802964705,54.0,3.9889840465642745,1.0,0.0,0,0.0,0.0,148
319,0,0,2,1125.175809,1,1,12.96991,77.59796,7.025694577095574,56.0,4.02535169073515,0.0,1.0,0,0.0,0.0,21
320,0,0,2,1015.113918,1,1,19.283359,72.864964,6.922756119660828,90.0,4.499809670330265,1.0,0.0,0,0.0,0.0,148
321,0,1,2,1200.4175369999998,1,1,23.185756,77.498465,7.090424722756398,23.0,3.1354942159291497,0.0,1.0,0,1.0,0.0,41
322,0,1,1,1060.147122,1,1,13.23,77.7,6.9661629718146925,49.0,3.8918202981106265,1.0,0.0,0,0.0,0.0,21
323,0,0,3,1654.8463359999998,1,1,9.930471,76.271273,7.411463435162121,70.0,4.248495242049359,0.0,1.0,0,1.0,0.0,132
324,0,0,3,1175.121811,1,1,22.54111,88.33778000000001,7.069127090141177,41.0,3.713572066704308,1.0,0.0,0,0.0,0.0,134
325,0,0,1,412.0213282,1,1,20.379289,72.932048,6.021075115485365,8.5,2.1400661634962708,0.0,1.0,0,0.0,1.0,244
326,0,0,3,1877.435352,1,1,22.340396,73.19706,7.537661950022823,53.0,3.970291913552122,1.0,0.0,0,1.0,0.0,242
327,1,0,2,1150.121065,0,1,50.817397,4.42145,7.04762248972943,38.0,3.6375861597263857,1.0,0.0,0,0.0,0.0,21
328,0,0,2,910.0529101,1,1,22.281878,70.752639,6.813502740787692,43.0,3.7612001156935624,0.0,1.0,0,1.0,0.0,199
329,1,1,2,1080.0,0,0,13.010349,77.712151,6.984716320118266,32.4,3.4781584227982836,0.0,0.0,0,0.0,0.0,21
330,0,1,3,1902.843071,1,1,12.96991,77.59796,7.551104399891603,170.0,5.135798437050262,1.0,0.0,0,0.0,0.0,21
331,0,0,1,850.4606662,1,1,22.1764,75.8193,6.745778162912248,12.0,2.4849066497880004,0.0,1.0,0,1.0,0.0,102
332,1,1,2,1051.223242,0,1,19.18,72.96333,6.957709757455483,110.0,4.700480365792417,1.0,0.0,0,0.0,1.0,142
333,0,1,2,945.0617925,1,1,24.69028,78.41889,6.851250314244871,91.0,4.51085950651685,1.0,0.0,0,0.0,1.0,142
334,1,0,2,570.0958797999999,0,1,23.259859,77.427777,6.345804556858289,22.0,3.091042453358316,0.0,1.0,0,1.0,0.0,41
335,0,0,2,1050.070432,1,1,19.049989,73.077321,6.956612518997172,82.0,4.406719247264253,1.0,0.0,0,0.0,0.0,148
336,0,1,2,1785.060417,1,1,19.1145,72.8712,7.487207540699764,390.0,5.966146739123692,1.0,0.0,0,0.0,0.0,158
337,0,0,2,800.0,1,1,22.403867,88.47000600000001,6.684611727667927,35.0,3.5553480614894135,0.0,1.0,0,0.0,0.0,134
338,0,0,2,750.0551511,1,1,12.919987,77.489265,6.620146738626805,34.0,3.5263605246161616,0.0,1.0,0,0.0,0.0,21
339,0,0,2,1129.908619,1,1,28.409274,77.322293,7.029892040294789,91.5,4.516338972281476,1.0,0.0,0,0.0,1.0,142
340,1,1,4,2857.142857,0,0,22.1764,75.8193,7.957577403430815,120.0,4.787491742782046,0.0,0.0,0,1.0,0.0,102
341,0,0,2,896.6801117000001,1,1,30.662283,76.822397,6.798699178276326,28.9,3.3638415951183864,1.0,0.0,0,1.0,0.0,47
342,0,0,2,900.116144,1,1,16.198332,77.34239000000001,6.802523803887108,31.0,3.4339872044851463,0.0,1.0,0,0.0,0.0,21
343,0,0,3,1870.32419,1,1,28.874383,77.113251,7.533867058459258,75.0,4.31748811353631,0.0,1.0,0,0.0,1.0,228
344,0,0,2,1288.102262,1,1,13.0306,77.6485,7.160925299475339,78.6,4.364371699435161,0.0,1.0,0,0.0,0.0,21
345,1,1,4,2461.538462,0,1,26.91868,75.750399,7.808541824507826,160.0,5.075173815233827,1.0,0.0,0,1.0,0.0,105
346,0,0,2,1066.408143,1,1,22.288976,73.128222,6.972051404806838,22.0,3.091042453358316,1.0,0.0,0,1.0,0.0,242
347,0,0,4,4299.996417,1,1,19.139348,72.820458,8.366369468425493,1200.0,7.090076835776092,1.0,0.0,0,0.0,0.0,158
348,1,1,2,816.8491699,0,0,19.0167,72.8167,6.705454463251153,370.0,5.91350300563827,1.0,0.0,0,0.0,1.0,142
349,0,0,2,1261.625556,1,1,28.874383,77.113251,7.140156292260403,31.2,3.4404180948154366,1.0,0.0,0,0.0,1.0,228
350,0,0,2,1160.092807,1,1,13.0583,77.5732,7.056255286934581,45.0,3.8066624897703196,0.0,1.0,0,0.0,0.0,21
351,1,1,2,828.7063893,0,1,12.91668,77.59196,6.719865917853029,100.0,4.605170185988092,1.0,0.0,0,0.0,1.0,142
352,0,1,3,2015.021066,1,1,13.010349,77.712151,7.608384928916705,110.0,4.700480365792417,0.0,1.0,0,0.0,0.0,21
353,0,0,3,2765.784114,1,1,26.928785,75.828002,7.9250794592871125,67.9,4.21803603456465,1.0,0.0,0,1.0,0.0,105
354,0,0,2,790.0334245,1,1,12.863492,77.74143000000001,6.672075254059717,26.0,3.258096538021482,1.0,0.0,0,0.0,0.0,21
355,0,0,3,1358.024691,1,0,13.09,80.27,7.213786489838478,110.0,4.700480365792417,0.0,0.0,0,0.0,0.0,49
356,0,0,1,850.1594049,1,1,21.800275,72.60499300000001,6.745423867078309,24.0,3.1780538303479458,0.0,1.0,0,1.0,0.0,231
357,0,0,2,1115.075825,1,1,18.973908,73.02510600000001,7.016677686066324,100.0,4.605170185988092,1.0,0.0,0,0.0,0.0,158
358,0,0,1,406.3088686,1,1,20.742166,80.104602,6.0071136304689725,110.0,4.700480365792417,1.0,0.0,0,0.0,0.0,148
359,0,0,2,1080.080235,1,1,22.519728,88.38573000000001,6.984790609025443,70.0,4.248495242049359,1.0,0.0,0,0.0,0.0,134
360,0,1,4,3621.234302,1,1,12.96991,77.59796,8.194570214106957,470.0,6.152732694704104,1.0,0.0,0,0.0,0.0,21
361,1,1,6,10050.25126,0,1,28.548382,77.32781899999999,9.215352914169728,1200.0,7.090076835776092,1.0,0.0,0,1.0,0.0,172
362,0,0,3,1150.0069,1,1,19.05871,72.89969,7.047523221339296,250.0,5.521460917862246,1.0,0.0,0,0.0,0.0,148
363,0,1,3,2489.4067800000003,1,1,12.980033,77.69932800000001,7.819799720111011,94.0,4.543294782270004,0.0,1.0,0,0.0,0.0,21
364,1,0,3,1894.179894,0,1,25.3945,81.8615,7.5465412502282225,53.7,3.983413001514819,1.0,0.0,0,0.0,1.0,6
365,0,0,4,4000.0,1,1,28.644695,77.33895600000001,8.294049640102028,140.0,4.941642422609304,1.0,0.0,0,1.0,0.0,78
366,0,1,2,1269.146608,1,1,22.727017,75.93404100000001,7.1460999913801215,40.6,3.703768066607687,1.0,0.0,0,1.0,0.0,102
367,0,1,4,3458.3665869999995,1,1,28.560719,77.386208,8.148551671902633,260.0,5.560681631015528,0.0,1.0,0,1.0,0.0,172
368,0,1,2,835.2668213,1,0,29.9055,75.2547,6.727751220273823,25.2,3.2268439945173775,0.0,0.0,0,1.0,0.0,197
369,0,0,2,1185.146168,1,1,22.54111,88.33778000000001,7.077621394485635,90.0,4.499809670330265,0.0,1.0,0,0.0,0.0,134
370,0,0,3,1289.872756,1,1,13.23,77.7,7.162298853730905,74.0,4.30406509320417,1.0,0.0,0,0.0,0.0,21
371,0,0,3,2100.0,1,1,11.931023,79.828222,7.649692623711514,210.0,5.3471075307174685,1.0,0.0,0,1.0,0.0,132
372,0,0,4,3167.898627,1,1,21.189685,72.841062,8.060823753369306,150.0,5.0106352940962555,1.0,0.0,0,1.0,0.0,231
373,0,0,4,433333.3333,1,1,9.893479,76.408774,12.979262533686732,65.0,4.174387269895637,0.0,1.0,0,1.0,0.0,132
374,0,0,2,845.007783,1,1,12.9974,80.0966,6.739345837965644,38.0,3.6375861597263857,0.0,0.0,0,0.0,0.0,49
375,0,0,1,850.0,1,1,21.0,77.0,6.745236349484363,27.2,3.3032169733019514,1.0,0.0,0,0.0,0.0,192
376,1,1,2,923.0100988,0,1,24.69028,78.41889,6.827640175721437,85.0,4.442651256490317,1.0,0.0,0,0.0,1.0,142
377,0,0,3,1490.312966,1,1,16.531879,80.670951,7.306741421178592,60.0,4.0943445622221,0.0,1.0,0,1.0,0.0,248
378,0,0,3,1480.019734,1,1,26.222384,85.86210799999999,7.29981070045305,60.0,4.0943445622221,0.0,1.0,0,1.0,0.0,105
379,0,0,3,1510.159253,1,1,12.8706,77.6279,7.319970389810782,110.0,4.700480365792417,0.0,1.0,0,0.0,0.0,21
380,1,1,1,453.0166793000001,0,1,24.69028,78.41889,6.115928944452007,66.0,4.189654742026425,1.0,0.0,0,0.0,1.0,142
381,0,0,2,999.6079969,1,0,22.12947,73.41756,6.907363199028837,25.5,3.2386784521643803,1.0,0.0,0,1.0,0.0,242
382,0,0,2,1000.0,1,1,21.105779,79.078497,6.907755278982137,30.0,3.4011973816621555,0.0,1.0,0,1.0,0.0,165
383,0,0,3,1350.135014,1,1,12.840956,77.659441,7.207959876802142,60.0,4.0943445622221,0.0,1.0,0,0.0,0.0,21
384,0,0,3,1231.578947,1,1,12.88784,77.654131,7.116052321880207,46.8,3.845883202923601,1.0,0.0,0,0.0,0.0,21
385,1,1,2,829.8850575,0,0,13.034709,80.105584,6.72128720626096,36.1,3.586292865338835,1.0,0.0,0,0.0,0.0,49
386,0,0,2,1069.7827519999998,1,1,28.629811,77.434197,6.975210871327433,32.5,3.481240089335692,1.0,0.0,0,1.0,0.0,78
387,0,0,1,610.0273241,1,1,19.147866,72.932609,6.413503749770711,96.0,4.564348191467836,1.0,0.0,0,0.0,0.0,148
388,0,0,4,2030.205496,1,1,30.698017,76.679016,7.615892296469117,82.0,4.406719247264253,1.0,0.0,0,0.0,1.0,155
389,0,0,2,978.7377658,1,1,28.368269,77.37273,6.886263747405689,29.0,3.367295829986474,1.0,0.0,0,1.0,0.0,72
390,1,1,3,1503.225806,0,1,26.91868,75.750399,7.315368615328162,46.6,3.8416005411316,1.0,0.0,0,1.0,0.0,105
391,1,1,2,804.8649615,0,1,12.808137,77.58308000000001,6.690674513657569,45.0,3.8066624897703196,1.0,0.0,0,0.0,0.0,21
392,0,0,3,1400.0518539999998,1,1,20.277511,85.810411,7.244264553488867,54.0,3.9889840465642745,0.0,1.0,0,0.0,1.0,29
393,0,1,2,1251.091068,1,1,21.235342000000003,72.917751,7.131771303980469,43.0,3.7612001156935624,1.0,0.0,0,1.0,0.0,231
394,0,0,3,1850.424056,1,1,28.2102,76.8606,7.523170111265063,48.0,3.871201010907891,1.0,0.0,0,0.0,1.0,39
395,0,0,2,711.0877008,1,1,12.732961,77.707059,6.5667957707196445,27.0,3.295836866004329,0.0,1.0,0,0.0,0.0,21
396,0,0,1,540.0540053999999,1,1,28.689982,77.339807,6.291669144557654,24.0,3.1780538303479458,0.0,1.0,0,1.0,0.0,78
397,0,0,2,748.0,1,1,22.617564,88.427982,6.617402977974478,18.7,2.928523523860541,1.0,0.0,0,0.0,0.0,134
398,0,0,2,1166.039111,1,1,12.96991,77.59796,7.061367909229535,96.0,4.564348191467836,1.0,0.0,0,0.0,0.0,21
